		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 		Wind	Wind	ISS 	Arc.
20/02/00	6:07 p	19.6	20.5	18.8	44	7.0	2.7	N	9.66	5.8	---	19.6	18.5	18.5	---	787.4	0.00	---	---	---	---	---	---	---	0.000	0.053	19.2	42	6.0	17.9	---	---	1	---	60
20/02/00	7:07 p	17.8	18.8	17.1	47	6.4	2.7	NE	9.66	5.8	---	17.8	16.7	16.7	---	788.3	0.00	---	---	---	---	---	---	---	0.021	0.000	19.2	41	5.6	17.9	---	---	1	---	60
20/02/00	8:07 p	16.3	17.2	15.1	52	6.4	3.1	NNW	11.27	7.6	---	16.0	15.3	15.0	---	789.1	0.00	---	---	---	---	---	---	---	0.086	0.000	19.2	40	5.2	17.8	---	---	1	---	60
20/02/00	9:07 p	14.4	15.3	13.4	58	6.2	4.0	NNW	14.48	7.2	---	12.9	13.6	12.1	---	790.0	0.00	---	---	---	---	---	---	---	0.164	0.000	19.1	40	5.1	17.6	---	---	1	---	60
20/02/00	10:07 p	12.8	13.7	12.1	63	5.9	3.1	NNW	11.27	7.2	---	11.8	12.2	11.2	---	790.5	0.00	---	---	---	---	---	---	---	0.231	0.000	18.9	40	5.0	17.4	---	---	1	---	60
20/02/00	11:07 p	11.8	12.3	11.5	72	6.9	2.7	NNW	9.66	6.7	---	10.9	11.5	10.6	---	791.0	0.00	---	---	---	---	---	---	---	0.271	0.000	18.7	41	5.2	17.3	---	---	1	---	60
21/02/00	12:07 a	11.3	11.7	11.0	70	6.0	2.2	NW	8.05	5.4	---	10.5	10.9	10.2	---	790.9	0.00	---	---	---	---	---	---	---	0.294	0.000	18.6	41	5.0	17.2	---	---	1	---	60
21/02/00	1:07 a	10.9	11.3	10.6	73	6.3	1.8	NW	6.44	4.5	---	10.4	10.7	10.2	---	790.7	0.00	---	---	---	---	---	---	---	0.308	0.000	18.4	42	5.2	17.1	---	---	1	---	60
21/02/00	2:07 a	10.6	10.9	10.2	75	6.3	2.2	NW	8.05	4.5	---	9.7	10.4	9.5	---	790.4	0.00	---	---	---	---	---	---	---	0.324	0.000	18.3	43	5.5	16.9	---	---	1	---	60
21/02/00	3:07 a	10.1	10.4	9.7	78	6.4	1.3	NW	4.83	3.6	---	9.9	10.1	9.9	---	790.0	0.00	---	---	---	---	---	---	---	0.343	0.000	18.1	44	5.7	16.8	---	---	1	---	60
21/02/00	4:07 a	9.8	10.1	9.6	78	6.2	1.3	NW	4.83	3.6	---	9.6	9.8	9.6	---	790.0	0.00	---	---	---	---	---	---	---	0.354	0.000	17.9	44	5.5	16.7	---	---	1	---	60
21/02/00	5:07 a	9.5	9.8	9.2	79	6.0	0.9	NNW	3.22	3.6	---	9.5	9.4	9.4	---	790.2	0.00	---	---	---	---	---	---	---	0.368	0.000	17.9	44	5.5	16.6	---	---	1	---	60
21/02/00	6:07 a	9.0	9.4	8.4	82	6.1	0.4	NNW	1.61	2.2	---	9.0	8.9	8.9	---	790.3	0.00	---	---	---	---	---	---	---	0.389	0.000	17.6	44	5.2	16.3	---	---	1	---	60
21/02/00	7:07 a	8.6	8.7	8.4	84	6.0	0.0	NNW	0.00	1.3	---	8.6	8.6	8.6	---	790.8	0.00	---	---	---	---	---	---	---	0.407	0.000	17.6	45	5.5	16.3	---	---	1	---	60
21/02/00	8:07 a	8.8	9.7	8.3	79	5.4	0.4	E	1.61	2.7	---	8.8	8.8	8.8	---	791.1	0.00	---	---	---	---	---	---	---	0.396	0.000	17.3	46	5.6	16.1	---	---	1	---	60
21/02/00	9:07 a	11.1	12.2	9.8	70	5.8	0.0	E	0.00	2.2	---	11.1	10.7	10.7	---	791.3	0.00	---	---	---	---	---	---	---	0.303	0.000	17.3	46	5.6	16.1	---	---	1	---	60
21/02/00	10:07 a	12.7	13.6	11.9	64	6.1	0.9	NE	3.22	2.7	---	12.7	12.1	12.1	---	791.3	0.00	---	---	---	---	---	---	---	0.234	0.000	17.6	46	5.8	16.3	---	---	1	---	60
21/02/00	11:07 a	15.1	17.3	13.6	54	5.9	0.9	NNE	3.22	3.6	---	15.1	14.2	14.2	---	790.7	0.00	---	---	---	---	---	---	---	0.134	0.000	17.9	46	6.1	16.7	---	---	1	---	60
21/02/00	12:07 p	18.2	19.4	16.9	45	6.1	0.9	NNE	3.22	3.6	---	18.2	17.0	17.0	---	790.1	0.00	---	---	---	---	---	---	---	0.005	0.000	18.2	45	6.0	16.9	---	---	1	---	60
21/02/00	1:07 p	20.3	21.8	18.9	35	4.4	1.3	NNE	4.83	52.3	---	20.3	18.7	18.7	---	788.9	0.00	---	---	---	---	---	---	---	0.000	0.083	18.3	45	6.1	17.1	---	---	1	---	60
21/02/00	2:07 p	21.6	22.3	20.8	31	3.7	1.8	N	6.44	5.4	---	21.6	19.7	19.7	---	787.6	0.00	---	---	---	---	---	---	---	0.000	0.134	18.4	42	5.2	17.1	---	---	1	---	60
21/02/00	3:07 p	23.0	24.0	22.0	28	3.5	1.3	ENE	4.83	4.9	---	23.0	21.7	21.7	---	786.7	0.00	---	---	---	---	---	---	---	0.000	0.194	18.4	40	4.6	17.0	---	---	1	---	60
21/02/00	4:07 p	23.2	23.7	22.9	27	3.2	1.3	NNW	4.83	4.9	---	23.2	22.0	22.0	---	786.2	0.00	---	---	---	---	---	---	---	0.000	0.204	18.6	38	4.0	17.0	---	---	1	---	60
21/02/00	5:07 p	22.6	23.8	21.7	29	3.7	0.4	SSE	1.61	2.7	---	22.6	21.2	21.2	---	785.8	0.00	---	---	---	---	---	---	---	0.000	0.178	18.7	37	3.7	17.1	---	---	1	---	60
21/02/00	6:07 p	22.4	23.1	21.7	30	4.0	0.0	WSW	0.00	2.2	---	22.4	20.9	20.9	---	785.7	0.00	---	---	---	---	---	---	---	0.000	0.171	18.7	37	3.7	17.1	---	---	1	---	60
21/02/00	7:07 p	20.4	21.7	19.2	38	5.6	0.9	ESE	3.22	4.0	---	20.4	18.9	18.9	---	786.3	0.00	---	---	---	---	---	---	---	0.000	0.086	18.8	38	4.2	17.2	---	---	1	---	60
21/02/00	8:07 p	18.8	19.4	18.6	38	4.2	1.3	NE	4.83	7.2	---	18.8	17.3	17.3	---	787.2	0.00	---	---	---	---	---	---	---	0.000	0.021	18.8	39	4.6	17.3	---	---	1	---	60
21/02/00	9:07 p	17.9	18.6	17.3	41	4.5	2.2	NNE	8.05	6.7	---	17.9	16.5	16.5	---	788.4	0.00	---	---	---	---	---	---	---	0.016	0.000	18.9	39	4.6	17.4	---	---	1	---	60
21/02/00	10:07 p	17.0	17.4	16.4	46	5.3	3.1	N	11.27	6.7	---	16.9	15.8	15.7	---	789.0	0.00	---	---	---	---	---	---	---	0.056	0.000	18.9	38	4.3	17.4	---	---	1	---	60
21/02/00	11:07 p	15.9	16.7	15.3	57	7.4	2.2	NNW	8.05	5.4	---	15.9	15.1	15.1	---	789.3	0.00	---	---	---	---	---	---	---	0.100	0.000	18.9	40	5.0	17.5	---	---	1	---	60
22/02/00	12:07 a	14.6	15.4	13.9	63	7.6	1.3	NNW	4.83	4.0	---	14.6	14.0	14.0	---	789.4	0.00	---	---	---	---	---	---	---	0.155	0.000	18.9	42	5.7	17.6	---	---	1	---	60
22/02/00	1:07 a	13.6	14.2	13.0	67	7.6	0.4	NNW	1.61	2.2	---	13.6	13.1	13.1	---	789.0	0.00	---	---	---	---	---	---	---	0.197	0.000	18.8	44	6.3	17.6	---	---	1	---	60
22/02/00	2:07 a	12.4	13.2	11.8	72	7.5	0.0	NNW	0.00	1.3	---	12.4	12.1	12.1	---	788.8	0.00	---	---	---	---	---	---	---	0.245	0.000	18.7	45	6.5	17.5	---	---	1	---	60
22/02/00	3:07 a	11.6	12.0	11.0	70	6.3	0.0	---	0.00	0.0	---	11.6	11.2	11.2	---	788.6	0.00	---	---	---	---	---	---	---	0.282	0.000	18.4	43	5.6	17.2	---	---	1	---	60
22/02/00	4:07 a	10.7	11.4	10.1	77	6.8	0.0	SE	0.00	2.2	---	10.7	10.6	10.6	---	788.3	0.00	---	---	---	---	---	---	---	0.319	0.000	18.2	44	5.7	16.9	---	---	1	---	60
22/02/00	5:07 a	9.9	10.4	9.4	79	6.4	0.0	E	0.00	2.2	---	9.9	9.8	9.8	---	787.9	0.00	---	---	---	---	---	---	---	0.352	0.000	18.0	44	5.6	16.7	---	---	1	---	60
22/02/00	6:07 a	9.4	9.8	9.1	78	5.8	0.0	---	0.00	0.0	---	9.4	9.3	9.3	---	788.0	0.00	---	---	---	---	---	---	---	0.370	0.000	17.9	43	5.2	16.6	---	---	1	---	60
22/02/00	7:07 a	9.1	9.4	8.7	78	5.5	0.0	---	0.00	0.0	---	9.1	9.0	9.0	---	788.5	0.00	---	---	---	---	---	---	---	0.384	0.000	17.8	43	5.0	16.4	---	---	1	---	60
22/02/00	8:07 a	10.1	12.3	8.7	65	3.8	0.0	---	0.00	0.0	---	10.1	9.7	9.7	---	789.0	0.00	---	---	---	---	---	---	---	0.345	0.000	17.7	43	4.9	16.3	---	---	1	---	60
22/02/00	9:07 a	13.2	14.1	12.3	59	5.3	0.0	ESE	0.00	0.4	---	13.2	12.4	12.4	---	789.1	0.00	---	---	---	---	---	---	---	0.215	0.000	17.7	43	5.0	16.4	---	---	1	---	60
22/02/00	10:07 a	15.2	17.3	13.9	50	4.9	0.0	NE	0.00	1.8	---	15.2	14.1	14.1	---	789.2	0.00	---	---	---	---	---	---	---	0.130	0.000	17.9	43	5.2	16.6	---	---	1	---	60
22/02/00	11:07 a	18.3	20.1	16.8	39	4.1	0.0	NNE	0.00	2.7	---	18.3	16.8	16.8	---	788.7	0.00	---	---	---	---	---	---	---	0.002	0.000	18.3	42	5.1	16.9	---	---	1	---	60
22/02/00	12:07 p	20.8	21.6	19.4	31	3.0	0.4	NNW	1.61	4.9	---	20.8	18.8	18.8	---	787.7	0.00	---	---	---	---	---	---	---	0.000	0.102	18.5	41	5.0	17.1	---	---	1	---	60
22/02/00	1:07 p	22.4	23.6	21.2	23	0.2	0.9	NNE	3.22	5.4	---	22.4	20.5	20.5	---	786.8	0.00	---	---	---	---	---	---	---	0.000	0.169	18.6	38	4.0	17.1	---	---	1	---	60
22/02/00	2:07 p	23.7	24.5	23.1	18	-2.0	0.9	NE	3.22	4.0	---	23.7	22.2	22.2	---	785.4	0.00	---	---	---	---	---	---	---	0.000	0.225	18.7	33	2.1	16.8	---	---	1	---	60
22/02/00	3:07 p	24.7	25.3	24.0	17	-2.0	1.3	NE	4.83	5.4	---	24.7	23.6	23.6	---	784.8	0.00	---	---	---	---	---	---	---	0.000	0.264	18.8	31	1.3	16.9	---	---	1	---	60
22/02/00	4:07 p	23.7	24.2	23.1	20	-0.6	0.9	WNW	3.22	5.4	---	23.7	22.2	22.2	---	784.4	0.00	---	---	---	---	---	---	---	0.000	0.225	18.8	29	0.4	16.7	---	---	1	---	60
22/02/00	5:07 p	22.9	23.4	22.4	19	-2.0	1.8	W	6.44	10.3	---	22.9	21.1	21.1	---	784.3	0.00	---	---	---	---	---	---	---	0.000	0.190	18.9	28	-0.0	16.7	---	---	1	---	60
22/02/00	6:07 p	23.0	23.5	21.7	24	1.3	0.9	SSW	3.22	7.2	---	23.0	21.5	21.5	---	784.4	0.00	---	---	---	---	---	---	---	0.000	0.194	19.0	27	-0.4	16.6	---	---	1	---	60
22/02/00	7:07 p	20.8	21.8	20.0	30	2.6	3.6	NNW	12.87	7.6	---	20.4	18.8	18.4	---	785.5	0.00	---	---	---	---	---	---	---	0.000	0.102	19.2	32	2.1	17.3	---	---	1	---	60
22/02/00	8:00 p	20.1	20.6	19.6	33	3.3	1.8	NNW	6.44	6.3	---	20.1	18.3	18.3	---	786.0	0.00	---	---	---	---	---	---	---	0.000	0.074	19.9	39	5.6	18.6	---	---	1	---	60
22/02/00	9:00 p	18.9	19.6	18.0	41	5.4	0.4	SW	1.61	4.5	---	18.9	17.6	17.6	---	784.9	0.00	---	---	---	---	---	---	---	0.000	0.025	21.9	33	4.9	20.3	---	---	1	---	60
22/02/00	10:00 p	17.2	18.0	16.4	48	6.1	0.0	W	0.00	2.2	---	17.2	16.0	16.0	---	785.5	0.00	---	---	---	---	---	---	---	0.049	0.000	21.8	34	5.2	20.2	---	---	1	---	60
22/02/00	11:00 p	16.6	17.2	16.2	40	2.9	0.4	NNW	1.61	2.2	---	16.6	15.1	15.1	---	785.8	0.00	---	---	---	---	---	---	---	0.072	0.000	21.7	34	5.1	20.1	---	---	1	---	60
23/02/00	12:00 a	16.8	17.2	16.2	45	4.8	0.0	N	0.00	1.8	---	16.8	15.5	15.5	---	785.7	0.00	---	---	---	---	---	---	---	0.065	0.000	21.5	33	4.5	19.8	---	---	1	---	60
23/02/00	1:00 a	15.1	16.2	14.1	57	6.6	0.0	WNW	0.00	2.2	---	15.1	14.3	14.3	---	785.4	0.00	---	---	---	---	---	---	---	0.134	0.000	21.4	35	5.3	19.7	---	---	1	---	60
23/02/00	2:00 a	13.8	14.3	13.4	58	5.7	0.0	W	0.00	1.3	---	13.8	13.0	13.0	---	785.2	0.00	---	---	---	---	---	---	---	0.190	0.000	21.1	36	5.4	19.4	---	---	1	---	60
23/02/00	3:00 a	13.2	13.6	12.8	63	6.3	0.0	---	0.00	0.0	---	13.2	12.6	12.6	---	784.8	0.00	---	---	---	---	---	---	---	0.215	0.000	20.9	36	5.3	19.2	---	---	1	---	60
23/02/00	4:00 a	12.8	13.1	12.3	64	6.2	0.0	W	0.00	1.3	---	12.8	12.2	12.2	---	785.0	0.00	---	---	---	---	---	---	---	0.229	0.000	20.6	38	5.8	19.1	---	---	1	---	60
23/02/00	5:00 a	12.1	12.5	11.6	65	5.7	0.0	---	0.00	0.4	---	12.1	11.5	11.5	---	785.3	0.00	---	---	---	---	---	---	---	0.262	0.000	20.5	37	5.3	18.9	---	---	1	---	60
23/02/00	6:00 a	11.7	11.9	11.3	69	6.2	0.0	W	0.00	1.8	---	11.7	11.3	11.3	---	785.9	0.00	---	---	---	---	---	---	---	0.278	0.000	20.3	38	5.5	18.9	---	---	1	---	60
23/02/00	7:00 a	11.4	11.9	11.2	69	5.9	0.0	---	0.00	0.0	---	11.4	11.0	11.0	---	786.6	0.00	---	---	---	---	---	---	---	0.289	0.000	20.2	39	5.8	18.8	---	---	1	---	60
23/02/00	8:00 a	14.3	16.7	11.9	49	3.8	0.0	WSW	0.00	0.9	---	14.3	13.2	13.2	---	787.3	0.00	---	---	---	---	---	---	---	0.167	0.000	20.1	37	5.0	18.6	---	---	1	---	60
23/02/00	9:00 a	17.6	19.0	16.6	41	4.2	0.4	ENE	1.61	2.7	---	17.6	16.2	16.2	---	787.6	0.00	---	---	---	---	---	---	---	0.030	0.000	20.4	36	4.9	18.8	---	---	1	---	60
23/02/00	10:00 a	20.2	21.8	18.6	37	5.0	0.4	ENE	1.61	2.2	---	20.2	18.6	18.6	---	787.6	0.00	---	---	---	---	---	---	---	0.000	0.076	20.8	35	4.8	19.2	---	---	1	---	60
23/02/00	11:00 a	22.3	23.7	21.1	30	3.9	0.9	NE	3.22	4.5	---	22.3	20.8	20.8	---	787.5	0.00	---	---	---	---	---	---	---	0.000	0.167	21.1	35	5.0	19.4	---	---	1	---	60
23/02/00	12:00 p	24.4	25.3	23.2	27	4.2	1.3	NNE	4.83	4.9	---	24.4	23.6	23.6	---	787.2	0.00	---	---	---	---	---	---	---	0.000	0.255	21.3	34	4.8	19.6	---	---	1	---	60
23/02/00	1:00 p	25.4	26.4	24.8	25	4.0	2.2	N	8.05	6.3	---	25.4	24.5	24.5	---	786.7	0.00	---	---	---	---	---	---	---	0.000	0.296	21.4	33	4.5	19.7	---	---	1	---	60
23/02/00	2:00 p	26.8	27.4	26.1	24	4.6	1.8	NE	6.44	6.7	---	26.8	25.4	25.4	---	785.9	0.00	---	---	---	---	---	---	---	0.000	0.354	21.6	33	4.6	19.8	---	---	1	---	60
23/02/00	3:00 p	27.1	27.8	26.6	24	4.8	2.2	N	8.05	6.3	---	27.1	25.6	25.6	---	785.0	0.00	---	---	---	---	---	---	---	0.000	0.366	21.7	32	4.2	19.9	---	---	1	---	60
23/02/00	4:00 p	27.7	28.4	26.7	23	4.6	1.8	NNW	6.44	6.3	---	27.7	26.1	26.1	---	784.5	0.00	---	---	---	---	---	---	---	0.000	0.389	21.8	32	4.3	20.1	---	---	1	---	60
23/02/00	5:00 p	27.0	27.8	26.1	22	3.5	2.2	NNE	8.05	5.8	---	27.0	25.4	25.4	---	784.1	0.00	---	---	---	---	---	---	---	0.000	0.361	21.8	31	3.9	20.1	---	---	1	---	60
23/02/00	6:00 p	26.8	27.7	25.8	23	3.9	2.7	NE	9.66	7.2	---	26.8	25.3	25.3	---	784.2	0.00	---	---	---	---	---	---	---	0.000	0.352	21.9	31	4.0	20.3	---	---	1	---	60
23/02/00	7:00 p	25.1	26.1	23.7	31	6.8	3.1	ENE	11.27	10.7	---	25.1	24.4	24.4	---	785.1	0.00	---	---	---	---	---	---	---	0.000	0.282	22.1	32	4.6	20.5	---	---	1	---	60
23/02/00	8:00 p	23.1	23.8	22.2	27	3.0	3.6	NE	12.87	10.3	---	22.8	21.8	21.5	---	786.4	0.00	---	---	---	---	---	---	---	0.000	0.197	22.1	32	4.6	20.6	---	---	1	---	60
23/02/00	9:00 p	21.4	22.4	20.6	31	3.6	4.0	NE	14.48	9.4	---	20.7	19.6	18.8	---	787.3	0.00	---	---	---	---	---	---	---	0.000	0.130	22.2	31	4.2	20.6	---	---	1	---	60
23/02/00	10:00 p	20.3	21.0	19.7	34	3.9	2.7	N	9.66	8.0	---	20.3	18.6	18.6	---	788.4	0.00	---	---	---	---	---	---	---	0.000	0.081	22.2	31	4.3	20.7	---	---	1	---	60
23/02/00	11:00 p	19.5	20.1	18.8	38	4.8	2.2	NW	8.05	5.8	---	19.5	18.0	18.0	---	788.8	0.00	---	---	---	---	---	---	---	0.000	0.049	22.3	32	4.8	20.8	---	---	1	---	60
24/02/00	12:00 a	18.4	19.0	17.9	40	4.6	2.2	NW	8.05	4.9	---	18.4	17.0	17.0	---	788.6	0.00	---	---	---	---	---	---	---	0.000	0.005	22.3	32	4.8	20.8	---	---	1	---	60
24/02/00	1:00 a	17.5	18.1	16.7	45	5.4	1.3	WNW	4.83	4.9	---	17.5	16.3	16.3	---	788.3	0.00	---	---	---	---	---	---	---	0.035	0.000	22.2	33	5.2	20.8	---	---	1	---	60
24/02/00	2:00 a	16.3	16.9	15.8	50	5.9	0.4	WNW	1.61	1.8	---	16.3	15.2	15.2	---	788.0	0.00	---	---	---	---	---	---	---	0.083	0.000	22.1	34	5.5	20.6	---	---	1	---	60
24/02/00	3:00 a	15.4	15.9	14.9	55	6.4	0.0	WNW	0.00	1.8	---	15.4	14.6	14.6	---	787.5	0.00	---	---	---	---	---	---	---	0.120	0.000	21.9	35	5.8	20.5	---	---	1	---	60
24/02/00	4:00 a	15.2	15.7	14.6	55	6.2	0.4	N	1.61	2.7	---	15.2	14.3	14.3	---	787.4	0.00	---	---	---	---	---	---	---	0.130	0.000	21.8	35	5.6	20.3	---	---	1	---	60
24/02/00	5:00 a	14.4	14.9	13.4	61	7.0	0.0	NW	0.00	1.8	---	14.4	13.7	13.7	---	787.6	0.00	---	---	---	---	---	---	---	0.164	0.000	21.6	36	5.8	20.0	---	---	1	---	60
24/02/00	6:00 a	13.2	13.4	12.9	65	6.7	0.0	NW	0.00	0.4	---	13.2	12.6	12.6	---	788.0	0.00	---	---	---	---	---	---	---	0.215	0.000	21.3	38	6.4	19.8	---	---	1	---	60
24/02/00	7:00 a	12.9	13.6	12.6	63	6.0	0.0	NW	0.00	1.3	---	12.9	12.3	12.3	---	788.2	0.00	---	---	---	---	---	---	---	0.227	0.000	21.1	38	6.2	19.5	---	---	1	---	60
24/02/00	8:00 a	15.4	17.5	13.4	48	4.4	0.0	SW	0.00	1.8	---	15.4	14.2	14.2	---	788.6	0.00	---	---	---	---	---	---	---	0.123	0.000	20.9	36	5.3	19.3	---	---	1	---	60
24/02/00	9:00 a	18.2	19.5	17.3	41	4.7	0.9	ENE	3.22	2.2	---	18.2	16.8	16.8	---	788.8	0.00	---	---	---	---	---	---	---	0.005	0.000	21.3	35	5.2	19.6	---	---	1	---	60
24/02/00	10:00 a	20.9	22.4	19.2	30	2.7	0.4	ESE	1.61	2.7	---	20.9	18.9	18.9	---	788.9	0.00	---	---	---	---	---	---	---	0.000	0.109	21.6	34	5.1	20.0	---	---	1	---	60
24/02/00	11:00 a	23.2	24.4	22.0	23	0.9	0.9	WSW	3.22	4.5	---	23.2	21.7	21.7	---	788.7	0.00	---	---	---	---	---	---	---	0.000	0.201	21.8	31	3.9	20.1	---	---	1	---	60
24/02/00	12:00 p	24.8	26.1	23.4	19	-0.4	1.3	N	4.83	5.8	---	24.8	23.9	23.9	---	788.1	0.00	---	---	---	---	---	---	---	0.000	0.271	22.0	30	3.6	20.3	---	---	1	---	60
24/02/00	1:00 p	26.1	26.7	25.4	19	0.7	2.7	NE	9.66	7.6	---	26.1	24.4	24.4	---	787.2	0.00	---	---	---	---	---	---	---	0.000	0.324	22.1	28	2.7	20.3	---	---	1	---	60
24/02/00	2:00 p	27.4	28.3	26.1	15	-1.6	3.1	N	11.27	9.4	---	27.4	25.4	25.4	---	786.1	0.00	---	---	---	---	---	---	---	0.000	0.377	22.2	25	1.2	20.3	---	---	1	---	60
24/02/00	3:00 p	28.1	28.9	27.4	13	-2.9	4.0	NNE	14.48	9.8	---	27.7	26.1	25.6	---	785.3	0.00	---	---	---	---	---	---	---	0.000	0.407	22.3	24	0.8	20.4	---	---	1	---	60
24/02/00	4:00 p	28.2	29.0	27.6	13	-2.9	3.1	NE	11.27	8.9	---	28.2	26.1	26.1	---	785.0	0.00	---	---	---	---	---	---	---	0.000	0.410	22.4	22	-0.4	20.4	---	---	1	---	60
24/02/00	5:00 p	27.5	28.6	26.9	14	-2.4	4.0	NE	14.48	9.4	---	27.0	25.5	25.0	---	785.0	0.00	---	---	---	---	---	---	---	0.000	0.382	22.5	21	-0.9	20.6	---	---	1	---	60
24/02/00	6:00 p	26.4	27.3	25.4	15	-2.3	4.0	NNE	14.48	11.2	---	25.8	24.5	23.9	---	785.3	0.00	---	---	---	---	---	---	---	0.000	0.338	22.6	21	-0.8	20.7	---	---	1	---	60
24/02/00	7:00 p	24.8	25.8	23.7	15	-3.6	4.0	NE	14.48	10.3	---	24.1	23.7	23.0	---	786.0	0.00	---	---	---	---	---	---	---	0.000	0.269	22.7	21	-0.8	20.9	---	---	1	---	60
24/02/00	8:00 p	23.1	23.9	22.3	15	-5.0	3.1	NNE	11.27	8.0	---	23.1	21.0	21.0	---	787.0	0.00	---	---	---	---	---	---	---	0.000	0.197	22.7	20	-1.4	20.8	---	---	1	---	60
24/02/00	9:00 p	21.9	22.7	20.9	18	-3.5	3.6	N	12.87	8.0	---	21.6	19.5	19.2	---	787.7	0.00	---	---	---	---	---	---	---	0.000	0.148	22.8	21	-0.7	21.1	---	---	1	---	60
24/02/00	10:00 p	20.4	21.3	19.3	27	0.7	2.7	NW	9.66	6.7	---	20.4	18.2	18.2	---	788.7	0.00	---	---	---	---	---	---	---	0.000	0.086	22.8	22	-0.0	21.1	---	---	1	---	60
24/02/00	11:00 p	18.8	19.5	18.2	24	-2.2	2.7	NW	9.66	7.6	---	18.8	16.1	16.1	---	788.8	0.00	---	---	---	---	---	---	---	0.000	0.019	22.9	22	0.0	21.2	---	---	1	---	60
25/02/00	12:00 a	17.9	18.4	17.4	23	-3.5	1.8	NW	6.44	4.5	---	17.9	15.3	15.3	---	789.0	0.00	---	---	---	---	---	---	---	0.016	0.000	22.8	21	-0.7	21.1	---	---	1	---	60
25/02/00	1:00 a	16.6	17.6	15.6	27	-2.5	0.4	WNW	1.61	3.1	---	16.6	14.3	14.3	---	788.5	0.00	---	---	---	---	---	---	---	0.074	0.000	22.7	22	-0.2	20.9	---	---	1	---	60
25/02/00	2:00 a	14.9	15.9	13.9	36	-0.0	0.0	WNW	0.00	2.2	---	14.9	13.3	13.3	---	788.3	0.00	---	---	---	---	---	---	---	0.141	0.000	22.4	24	0.8	20.6	---	---	1	---	60
25/02/00	3:00 a	13.7	14.2	13.0	42	1.0	0.0	WNW	0.00	2.2	---	13.7	12.3	12.3	---	787.8	0.00	---	---	---	---	---	---	---	0.194	0.000	22.1	26	1.6	20.2	---	---	1	---	60
25/02/00	4:00 a	12.4	13.1	11.7	45	0.8	0.0	WNW	0.00	0.4	---	12.4	11.3	11.3	---	787.5	0.00	---	---	---	---	---	---	---	0.248	0.000	21.9	28	2.5	20.1	---	---	1	---	60
25/02/00	5:00 a	11.9	12.4	11.4	41	-1.0	0.0	WNW	0.00	1.8	---	11.9	10.7	10.7	---	787.8	0.00	---	---	---	---	---	---	---	0.269	0.000	21.6	26	1.2	19.5	---	---	1	---	60
25/02/00	6:00 a	11.4	11.8	10.9	44	-0.4	0.0	WNW	0.00	1.8	---	11.4	10.4	10.4	---	787.9	0.00	---	---	---	---	---	---	---	0.289	0.000	21.2	26	0.9	19.1	---	---	1	---	60
25/02/00	7:00 a	10.8	11.6	10.6	44	-1.0	0.0	---	0.00	0.0	---	10.8	9.9	9.9	---	788.5	0.00	---	---	---	---	---	---	---	0.313	0.000	21.1	27	1.4	18.9	---	---	1	---	60
25/02/00	8:00 a	14.4	16.1	11.6	33	-1.7	0.0	WNW	0.00	0.9	---	14.4	12.7	12.7	---	788.9	0.00	---	---	---	---	---	---	---	0.164	0.000	20.9	26	0.7	18.7	---	---	1	---	60
25/02/00	9:00 a	17.2	18.9	15.8	27	-2.0	0.4	WNW	1.61	3.1	---	17.2	14.9	14.9	---	788.9	0.00	---	---	---	---	---	---	---	0.046	0.000	21.2	26	0.9	19.1	---	---	1	---	60
25/02/00	10:00 a	19.6	21.1	18.0	24	-1.5	0.9	WNW	3.22	3.1	---	19.6	17.1	17.1	---	788.8	0.00	---	---	---	---	---	---	---	0.000	0.053	21.7	25	0.8	19.6	---	---	1	---	60
25/02/00	11:00 a	22.2	23.4	21.0	16	-4.8	1.3	N	4.83	5.8	---	22.2	19.8	19.8	---	788.4	0.00	---	---	---	---	---	---	---	0.000	0.162	22.0	23	-0.1	19.9	---	---	1	---	60
25/02/00	12:00 p	24.3	25.9	22.7	14	-5.0	1.3	N	4.83	5.8	---	24.3	22.8	22.8	---	787.8	0.00	---	---	---	---	---	---	---	0.000	0.248	22.2	22	-0.5	20.2	---	---	1	---	60
25/02/00	1:00 p	26.2	27.2	24.8	13	-4.4	1.3	E	4.83	5.4	---	26.2	24.2	24.2	---	786.7	0.00	---	---	---	---	---	---	---	0.000	0.329	22.3	21	-1.1	20.3	---	---	1	---	60
25/02/00	2:00 p	27.5	28.6	26.3	12	-4.5	1.3	NE	4.83	6.3	---	27.5	25.4	25.4	---	785.7	0.00	---	---	---	---	---	---	---	0.000	0.382	22.4	20	-1.6	20.4	---	---	1	---	60
25/02/00	3:00 p	28.4	29.4	27.4	13	-2.7	2.2	NW	8.05	6.7	---	28.4	26.5	26.5	---	784.6	0.00	---	---	---	---	---	---	---	0.000	0.421	22.6	19	-2.3	20.6	---	---	1	---	60
25/02/00	4:00 p	29.3	29.8	28.6	11	-4.2	2.2	NNE	8.05	8.0	---	29.3	27.4	27.4	---	783.6	0.00	---	---	---	---	---	---	---	0.000	0.456	22.7	18	-2.9	20.7	---	---	1	---	60
25/02/00	5:00 p	29.2	29.8	28.6	13	-2.1	3.6	NE	12.87	10.3	---	29.1	27.3	27.2	---	783.2	0.00	---	---	---	---	---	---	---	0.000	0.451	22.8	18	-2.8	20.8	---	---	1	---	60
