		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 		Wind	Wind	ISS 	Arc.
11/02/01	3:00 a	17.0	17.1	16.9	60	9.2	0.0	---	0.00	0.0	---	17.0	16.4	16.4	---	786.8	0.00	---	---	---	---	---	---	---	0.028	0.000	17.8	52	7.8	16.9	---	---	1	---	30
11/02/01	3:30 a	16.9	16.9	16.9	60	9.1	0.0	---	0.00	0.0	---	16.9	16.3	16.3	---	786.6	0.00	---	---	---	---	---	---	---	0.029	0.000	17.7	52	7.7	16.8	---	---	1	---	30
11/02/01	4:00 a	16.7	16.9	16.5	61	9.1	0.0	---	0.00	0.0	---	16.7	16.1	16.1	---	786.6	0.00	---	---	---	---	---	---	---	0.035	0.000	17.5	52	7.5	16.6	---	---	1	---	30
11/02/01	4:30 a	16.4	16.5	16.4	61	8.9	0.0	---	0.00	0.0	---	16.4	15.8	15.8	---	786.5	0.00	---	---	---	---	---	---	---	0.039	0.000	17.3	52	7.4	16.4	---	---	1	---	30
11/02/01	5:00 a	16.5	16.6	16.4	61	8.9	0.0	---	0.00	0.0	---	16.5	15.9	15.9	---	786.6	0.00	---	---	---	---	---	---	---	0.038	0.000	17.3	53	7.7	16.4	---	---	1	---	30
11/02/01	5:30 a	16.3	16.4	16.3	62	9.0	0.0	---	0.00	0.0	---	16.3	15.8	15.8	---	786.7	0.00	---	---	---	---	---	---	---	0.042	0.000	17.2	53	7.5	16.3	---	---	1	---	30
11/02/01	6:00 a	16.1	16.3	16.1	63	9.1	0.0	---	0.00	0.0	---	16.1	15.6	15.6	---	786.9	0.00	---	---	---	---	---	---	---	0.046	0.000	17.0	54	7.6	16.2	---	---	1	---	30
11/02/01	6:30 a	16.2	16.3	16.0	61	8.6	0.0	---	0.00	0.0	---	16.2	15.6	15.6	---	787.0	0.00	---	---	---	---	---	---	---	0.045	0.000	17.0	53	7.3	16.1	---	---	1	---	30
11/02/01	7:00 a	16.4	16.4	16.3	61	8.8	0.0	---	0.00	0.0	---	16.4	15.8	15.8	---	787.2	0.00	---	---	---	---	---	---	---	0.041	0.000	17.2	53	7.5	16.3	---	---	1	---	30
11/02/01	7:30 a	16.3	16.4	16.1	62	9.0	0.0	---	0.00	0.0	---	16.3	15.7	15.7	---	787.2	0.00	---	---	---	---	---	---	---	0.043	0.000	17.1	53	7.4	16.2	---	---	1	---	30
11/02/01	8:00 a	16.2	16.2	16.1	62	8.9	0.0	---	0.00	0.0	---	16.2	15.6	15.6	---	787.3	0.00	---	---	---	---	---	---	---	0.045	0.000	17.0	53	7.3	16.1	---	---	1	---	30
11/02/01	8:30 a	16.3	16.3	16.2	62	9.0	0.0	---	0.00	0.0	---	16.3	15.7	15.7	---	787.4	0.00	---	---	---	---	---	---	---	0.043	0.000	17.1	53	7.4	16.2	---	---	1	---	30
11/02/01	9:00 a	16.3	16.4	16.3	61	8.8	0.0	---	0.00	0.0	---	16.3	15.7	15.7	---	787.4	0.00	---	---	---	---	---	---	---	0.042	0.000	17.2	53	7.5	16.3	---	---	1	---	30
11/02/01	9:30 a	16.2	16.3	16.2	62	8.9	0.0	---	0.00	0.0	---	16.2	15.7	15.7	---	787.5	0.00	---	---	---	---	---	---	---	0.044	0.000	17.1	53	7.4	16.2	---	---	1	---	30
11/02/01	10:00 a	16.3	16.3	16.2	61	8.7	0.0	---	0.00	0.0	---	16.3	15.7	15.7	---	787.3	0.00	---	---	---	---	---	---	---	0.043	0.000	17.1	53	7.4	16.2	---	---	1	---	30
11/02/01	10:30 a	16.4	16.6	16.3	61	8.9	0.0	---	0.00	0.0	---	16.4	15.8	15.8	---	787.3	0.00	---	---	---	---	---	---	---	0.039	0.000	17.2	53	7.6	16.3	---	---	1	---	30
11/02/01	11:00 a	16.7	16.9	16.6	60	8.9	0.0	---	0.00	0.0	---	16.7	16.1	16.1	---	787.1	0.00	---	---	---	---	---	---	---	0.034	0.000	17.4	53	7.8	16.6	---	---	1	---	30
11/02/01	11:30 a	17.0	17.1	16.9	60	9.2	0.0	---	0.00	0.0	---	17.0	16.4	16.4	---	786.8	0.00	---	---	---	---	---	---	---	0.028	0.000	17.7	52	7.7	16.8	---	---	1	---	30
11/02/01	12:00 p	17.2	17.2	17.1	59	9.1	0.0	---	0.00	0.0	---	17.2	16.5	16.5	---	786.4	0.00	---	---	---	---	---	---	---	0.024	0.000	17.8	52	7.8	16.9	---	---	1	---	30
11/02/01	12:30 p	17.3	17.3	17.2	57	8.7	0.0	---	0.00	0.0	---	17.3	16.6	16.6	---	785.8	0.00	---	---	---	---	---	---	---	0.022	0.000	17.9	51	7.7	17.0	---	---	1	---	30
11/02/01	1:00 p	17.3	17.4	17.3	56	8.5	0.0	---	0.00	0.0	---	17.3	16.6	16.6	---	785.3	0.00	---	---	---	---	---	---	---	0.021	0.000	18.0	50	7.4	17.0	---	---	1	---	30
11/02/01	1:30 p	17.4	17.4	17.4	55	8.3	0.0	---	0.00	0.0	---	17.4	16.7	16.7	---	784.7	0.00	---	---	---	---	---	---	---	0.019	0.000	18.1	49	7.2	17.1	---	---	1	---	30
11/02/01	2:00 p	17.4	17.5	17.4	53	7.8	0.0	---	0.00	0.0	---	17.4	16.6	16.6	---	784.3	0.00	---	---	---	---	---	---	---	0.019	0.000	18.1	47	6.6	17.0	---	---	1	---	30
11/02/01	2:30 p	17.5	17.6	17.5	50	7.0	0.0	---	0.00	0.0	---	17.5	16.4	16.4	---	783.8	0.00	---	---	---	---	---	---	---	0.017	0.000	18.2	46	6.4	17.0	---	---	1	---	30
11/02/01	3:00 p	17.6	17.6	17.5	49	6.7	0.0	---	0.00	0.0	---	17.6	16.5	16.5	---	783.6	0.00	---	---	---	---	---	---	---	0.016	0.000	18.2	44	5.8	16.9	---	---	1	---	30
11/02/01	3:30 p	17.6	17.6	17.6	46	5.8	0.0	---	0.00	0.0	---	17.6	16.4	16.4	---	783.3	0.00	---	---	---	---	---	---	---	0.015	0.000	18.2	43	5.4	16.9	---	---	1	---	30
11/02/01	4:00 p	17.7	17.7	17.6	44	5.3	0.0	---	0.00	0.0	---	17.7	16.4	16.4	---	783.1	0.00	---	---	---	---	---	---	---	0.014	0.000	18.3	41	4.8	16.9	---	---	1	---	30
11/02/01	4:30 p	17.7	17.8	17.7	44	5.3	0.0	---	0.00	0.0	---	17.7	16.4	16.4	---	782.9	0.00	---	---	---	---	---	---	---	0.013	0.000	18.3	41	4.8	16.9	---	---	1	---	30
11/02/01	5:00 p	17.8	17.8	17.8	43	5.0	0.0	---	0.00	0.0	---	17.8	16.4	16.4	---	783.0	0.00	---	---	---	---	---	---	---	0.012	0.000	18.4	40	4.5	16.9	---	---	1	---	30
11/02/01	5:30 p	17.8	17.8	17.8	42	4.7	0.0	---	0.00	0.0	---	17.8	16.4	16.4	---	783.0	0.00	---	---	---	---	---	---	---	0.010	0.000	18.4	39	4.2	16.9	---	---	1	---	30
11/02/01	6:00 p	17.9	17.9	17.8	43	5.1	0.0	---	0.00	0.0	---	17.9	16.6	16.6	---	783.2	0.00	---	---	---	---	---	---	---	0.009	0.000	18.5	40	4.6	17.1	---	---	1	---	30
11/02/01	6:30 p	17.9	17.9	17.9	45	5.8	0.0	---	0.00	0.0	---	17.9	16.7	16.7	---	783.5	0.00	---	---	---	---	---	---	---	0.008	0.000	18.6	41	5.0	17.2	---	---	1	---	30
11/02/01	7:00 p	18.0	18.0	17.9	45	5.9	0.0	---	0.00	0.0	---	18.0	16.8	16.8	---	784.0	0.00	---	---	---	---	---	---	---	0.007	0.000	18.6	41	5.1	17.2	---	---	1	---	30
11/02/01	7:30 p	18.0	18.0	18.0	45	5.9	0.0	---	0.00	0.0	---	18.0	16.8	16.8	---	784.3	0.00	---	---	---	---	---	---	---	0.007	0.000	18.6	41	5.1	17.2	---	---	1	---	30
11/02/01	8:00 p	18.0	18.1	18.0	45	5.9	0.0	---	0.00	0.0	---	18.0	16.8	16.8	---	784.7	0.00	---	---	---	---	---	---	---	0.007	0.000	18.7	41	5.1	17.3	---	---	1	---	30
11/02/01	8:30 p	18.1	18.1	18.0	45	5.9	0.0	---	0.00	0.0	---	18.1	16.8	16.8	---	785.1	0.00	---	---	---	---	---	---	---	0.006	0.000	18.7	41	5.1	17.3	---	---	1	---	30
11/02/01	9:00 p	18.1	18.1	18.1	45	5.9	0.0	---	0.00	0.0	---	18.1	16.8	16.8	---	785.4	0.00	---	---	---	---	---	---	---	0.006	0.000	18.7	41	5.2	17.3	---	---	1	---	30
11/02/01	9:30 p	18.1	18.1	18.1	47	6.6	0.0	---	0.00	0.0	---	18.1	17.0	17.0	---	785.5	0.00	---	---	---	---	---	---	---	0.005	0.000	18.8	42	5.6	17.4	---	---	1	---	30
11/02/01	10:00 p	18.1	18.1	18.1	44	5.7	0.0	---	0.00	0.0	---	18.1	16.8	16.8	---	785.7	0.00	---	---	---	---	---	---	---	0.005	0.000	18.8	41	5.2	17.4	---	---	1	---	30
11/02/01	10:30 p	18.1	18.1	18.1	43	5.3	0.0	---	0.00	0.0	---	18.1	16.8	16.8	---	785.9	0.00	---	---	---	---	---	---	---	0.005	0.000	18.8	40	4.9	17.3	---	---	1	---	30
11/02/01	11:00 p	18.1	18.1	18.1	43	5.3	0.0	---	0.00	0.0	---	18.1	16.7	16.7	---	785.7	0.00	---	---	---	---	---	---	---	0.006	0.000	18.8	40	4.9	17.3	---	---	1	---	30
11/02/01	11:30 p	18.1	18.1	18.1	46	6.3	0.0	---	0.00	0.0	---	18.1	16.9	16.9	---	785.7	0.00	---	---	---	---	---	---	---	0.006	0.000	18.8	41	5.2	17.4	---	---	1	---	30
12/02/01	12:00 a	18.1	18.1	18.1	48	6.9	0.0	---	0.00	0.0	---	18.1	17.0	17.0	---	785.7	0.00	---	---	---	---	---	---	---	0.006	0.000	18.8	42	5.6	17.4	---	---	1	---	30
12/02/01	12:30 a	17.9	18.1	17.8	49	7.0	0.0	---	0.00	0.0	---	17.9	16.8	16.8	---	785.4	0.00	---	---	---	---	---	---	---	0.009	0.000	18.6	43	5.7	17.3	---	---	1	---	30
12/02/01	1:00 a	17.8	17.8	17.7	47	6.3	0.0	---	0.00	0.0	---	17.8	16.7	16.7	---	785.3	0.00	---	---	---	---	---	---	---	0.012	0.000	18.5	42	5.3	17.2	---	---	1	---	30
12/02/01	1:30 a	17.7	17.8	17.5	46	5.9	0.0	---	0.00	0.0	---	17.7	16.5	16.5	---	785.3	0.00	---	---	---	---	---	---	---	0.014	0.000	18.4	42	5.2	17.1	---	---	1	---	30
12/02/01	2:00 a	17.4	17.5	17.3	45	5.3	0.0	---	0.00	0.0	---	17.4	16.1	16.1	---	785.4	0.00	---	---	---	---	---	---	---	0.020	0.000	18.2	40	4.3	16.7	---	---	1	---	30
12/02/01	2:30 a	17.3	17.3	17.2	45	5.2	0.0	---	0.00	0.0	---	17.3	16.0	16.0	---	785.3	0.00	---	---	---	---	---	---	---	0.022	0.000	18.1	40	4.2	16.6	---	---	1	---	30
12/02/01	3:00 a	17.3	17.3	17.2	45	5.2	0.0	---	0.00	0.0	---	17.3	16.0	16.0	---	785.2	0.00	---	---	---	---	---	---	---	0.022	0.000	18.1	40	4.2	16.6	---	---	1	---	30
12/02/01	3:30 a	17.2	17.3	17.2	45	5.2	0.0	---	0.00	0.0	---	17.2	15.9	15.9	---	785.1	0.00	---	---	---	---	---	---	---	0.023	0.000	18.0	40	4.2	16.5	---	---	1	---	30
12/02/01	4:00 a	17.2	17.3	17.2	45	5.2	0.0	---	0.00	0.0	---	17.2	15.9	15.9	---	785.2	0.00	---	---	---	---	---	---	---	0.023	0.000	18.0	40	4.2	16.5	---	---	1	---	30
12/02/01	4:30 a	17.1	17.2	16.9	45	5.0	0.0	---	0.00	0.0	---	17.1	15.8	15.8	---	785.1	0.00	---	---	---	---	---	---	---	0.027	0.000	17.9	40	4.1	16.4	---	---	1	---	30
12/02/01	5:00 a	16.8	16.9	16.8	46	5.1	0.0	---	0.00	0.0	---	16.8	15.6	15.6	---	785.1	0.00	---	---	---	---	---	---	---	0.031	0.000	17.7	41	4.2	16.2	---	---	1	---	30
12/02/01	5:30 a	16.9	17.1	16.8	46	5.2	0.0	---	0.00	0.0	---	16.9	15.7	15.7	---	785.3	0.00	---	---	---	---	---	---	---	0.029	0.000	17.8	41	4.3	16.3	---	---	1	---	30
12/02/01	6:00 a	17.0	17.1	16.7	47	5.6	0.0	---	0.00	0.0	---	17.0	15.8	15.8	---	785.5	0.00	---	---	---	---	---	---	---	0.028	0.000	17.7	41	4.3	16.3	---	---	1	---	30
12/02/01	6:30 a	16.7	16.8	16.6	47	5.3	0.0	---	0.00	0.0	---	16.7	15.6	15.6	---	785.9	0.00	---	---	---	---	---	---	---	0.034	0.000	17.6	41	4.1	16.1	---	---	1	---	30
12/02/01	7:00 a	16.7	16.8	16.6	47	5.3	0.0	---	0.00	0.0	---	16.7	15.6	15.6	---	786.1	0.00	---	---	---	---	---	---	---	0.034	0.000	17.5	42	4.4	16.1	---	---	1	---	30
12/02/01	7:30 a	16.8	16.9	16.7	48	5.7	0.0	---	0.00	0.0	---	16.8	15.6	15.6	---	786.3	0.00	---	---	---	---	---	---	---	0.032	0.000	17.5	42	4.4	16.1	---	---	1	---	30
12/02/01	8:00 a	16.7	16.7	16.6	48	5.6	0.0	---	0.00	0.0	---	16.7	15.5	15.5	---	786.6	0.00	---	---	---	---	---	---	---	0.035	0.000	17.4	42	4.4	16.1	---	---	1	---	30
12/02/01	8:30 a	16.6	16.7	16.6	48	5.5	0.0	---	0.00	0.0	---	16.6	15.4	15.4	---	786.8	0.00	---	---	---	---	---	---	---	0.036	0.000	17.4	43	4.7	16.1	---	---	1	---	30
12/02/01	9:00 a	16.8	17.0	16.7	49	6.0	0.0	---	0.00	0.0	---	16.8	15.7	15.7	---	786.8	0.00	---	---	---	---	---	---	---	0.031	0.000	17.6	43	4.9	16.3	---	---	1	---	30
12/02/01	9:30 a	17.1	17.2	17.0	48	6.0	0.0	---	0.00	0.0	---	17.1	15.9	15.9	---	787.0	0.00	---	---	---	---	---	---	---	0.025	0.000	17.8	43	5.1	16.5	---	---	1	---	30
12/02/01	10:00 a	17.3	17.4	17.2	48	6.2	0.0	---	0.00	0.0	---	17.3	16.2	16.2	---	787.1	0.00	---	---	---	---	---	---	---	0.021	0.000	18.1	43	5.3	16.7	---	---	1	---	30
12/02/01	10:30 a	17.5	17.6	17.4	47	6.1	0.0	---	0.00	0.0	---	17.5	16.3	16.3	---	787.1	0.00	---	---	---	---	---	---	---	0.017	0.000	18.2	42	5.1	16.8	---	---	1	---	30
12/02/01	11:00 a	17.7	17.7	17.6	47	6.2	0.0	---	0.00	0.0	---	17.7	16.5	16.5	---	786.9	0.00	---	---	---	---	---	---	---	0.014	0.000	18.3	43	5.5	17.0	---	---	1	---	30
12/02/01	11:30 a	17.8	17.8	17.7	48	6.6	0.0	---	0.00	0.0	---	17.8	16.7	16.7	---	786.6	0.00	---	---	---	---	---	---	---	0.012	0.000	18.4	43	5.6	17.1	---	---	1	---	30
12/02/01	12:00 p	17.8	17.9	17.8	48	6.7	0.0	---	0.00	0.0	---	17.8	16.7	16.7	---	786.1	0.00	---	---	---	---	---	---	---	0.010	0.000	18.5	43	5.7	17.2	---	---	1	---	30
12/02/01	12:30 p	17.9	17.9	17.9	45	5.8	0.0	---	0.00	0.0	---	17.9	16.7	16.7	---	785.8	0.00	---	---	---	---	---	---	---	0.009	0.000	18.6	42	5.4	17.2	---	---	1	---	30
12/02/01	1:00 p	17.9	17.9	17.9	42	4.8	0.0	---	0.00	0.0	---	17.9	16.6	16.6	---	785.1	0.00	---	---	---	---	---	---	---	0.008	0.000	18.6	39	4.3	17.1	---	---	1	---	30
12/02/01	1:30 p	17.9	18.0	17.9	39	3.8	0.0	---	0.00	0.0	---	17.9	16.4	16.4	---	784.7	0.00	---	---	---	---	---	---	---	0.008	0.000	18.6	37	3.6	16.9	---	---	1	---	30
12/02/01	2:00 p	18.0	18.1	18.0	38	3.5	0.0	---	0.00	0.0	---	18.0	16.4	16.4	---	784.1	0.00	---	---	---	---	---	---	---	0.007	0.000	18.6	36	3.2	16.9	---	---	1	---	30
12/02/01	2:30 p	18.1	18.1	18.1	37	3.1	0.0	---	0.00	0.0	---	18.1	16.4	16.4	---	783.6	0.00	---	---	---	---	---	---	---	0.006	0.000	18.7	36	3.3	17.0	---	---	1	---	30
12/02/01	3:00 p	18.1	18.2	18.1	36	2.8	0.0	---	0.00	0.0	---	18.1	16.4	16.4	---	783.4	0.00	---	---	---	---	---	---	---	0.005	0.000	18.7	35	2.9	17.0	---	---	1	---	30
12/02/01	3:30 p	18.2	18.2	18.2	35	2.4	0.0	---	0.00	0.0	---	18.2	16.4	16.4	---	783.0	0.00	---	---	---	---	---	---	---	0.003	0.000	18.8	34	2.6	17.0	---	---	1	---	30
12/02/01	4:00 p	18.2	18.3	18.2	35	2.5	0.0	---	0.00	0.0	---	18.2	16.4	16.4	---	783.0	0.00	---	---	---	---	---	---	---	0.002	0.000	18.8	34	2.6	17.1	---	---	1	---	30
12/02/01	4:30 p	18.3	18.3	18.3	35	2.6	0.0	---	0.00	0.0	---	18.3	16.6	16.6	---	782.8	0.00	---	---	---	---	---	---	---	0.000	0.000	18.9	34	2.7	17.1	---	---	1	---	30
12/02/01	5:00 p	18.4	18.4	18.3	35	2.6	0.0	---	0.00	0.0	---	18.4	16.6	16.6	---	782.8	0.00	---	---	---	---	---	---	---	0.000	0.001	18.9	34	2.7	17.2	---	---	1	---	30
12/02/01	5:30 p	18.4	18.4	18.4	36	3.1	0.0	---	0.00	0.0	---	18.4	16.7	16.7	---	783.1	0.00	---	---	---	---	---	---	---	0.000	0.002	19.1	34	2.8	17.3	---	---	1	---	30
12/02/01	6:00 p	18.5	18.5	18.4	36	3.1	0.0	---	0.00	0.0	---	18.5	16.8	16.8	---	783.2	0.00	---	---	---	---	---	---	---	0.000	0.003	19.1	34	2.9	17.3	---	---	1	---	30
12/02/01	6:30 p	18.5	18.6	18.5	37	3.5	0.0	---	0.00	0.0	---	18.5	16.9	16.9	---	783.6	0.00	---	---	---	---	---	---	---	0.000	0.003	19.1	35	3.3	17.4	---	---	1	---	30
12/02/01	7:00 p	18.6	18.6	18.6	37	3.6	0.0	---	0.00	0.0	---	18.6	16.9	16.9	---	783.9	0.00	---	---	---	---	---	---	---	0.000	0.005	19.2	35	3.3	17.4	---	---	1	---	30
12/02/01	7:30 p	18.6	18.6	18.6	38	4.0	0.0	---	0.00	0.0	---	18.6	17.1	17.1	---	784.4	0.00	---	---	---	---	---	---	---	0.000	0.006	19.2	35	3.4	17.5	---	---	1	---	30
12/02/01	8:00 p	18.6	18.7	18.6	39	4.4	0.0	---	0.00	0.0	---	18.6	17.1	17.1	---	784.8	0.00	---	---	---	---	---	---	---	0.000	0.006	19.3	36	3.8	17.6	---	---	1	---	30
12/02/01	8:30 p	18.7	18.7	18.6	40	4.8	0.0	---	0.00	0.0	---	18.7	17.2	17.2	---	785.3	0.00	---	---	---	---	---	---	---	0.000	0.007	19.3	36	3.8	17.6	---	---	1	---	30
12/02/01	9:00 p	18.7	18.7	18.7	41	5.1	0.0	---	0.00	0.0	---	18.7	17.3	17.3	---	785.5	0.00	---	---	---	---	---	---	---	0.000	0.007	19.3	37	4.3	17.7	---	---	1	---	30
12/02/01	9:30 p	18.7	18.7	18.7	40	4.8	0.0	---	0.00	0.0	---	18.7	17.2	17.2	---	785.9	0.00	---	---	---	---	---	---	---	0.000	0.007	19.3	37	4.3	17.7	---	---	1	---	30
12/02/01	10:00 p	18.7	18.7	18.7	40	4.8	0.0	---	0.00	0.0	---	18.7	17.3	17.3	---	786.2	0.00	---	---	---	---	---	---	---	0.000	0.008	19.4	37	4.3	17.8	---	---	1	---	30
12/02/01	10:30 p	18.7	18.7	18.7	39	4.5	0.0	---	0.00	0.0	---	18.7	17.2	17.2	---	786.7	0.00	---	---	---	---	---	---	---	0.000	0.008	19.4	36	3.9	17.7	---	---	1	---	30
12/02/01	11:00 p	18.7	18.7	18.7	40	4.8	0.0	---	0.00	0.0	---	18.7	17.3	17.3	---	786.7	0.00	---	---	---	---	---	---	---	0.000	0.008	19.4	37	4.3	17.8	---	---	1	---	30
12/02/01	11:30 p	18.7	18.8	18.7	42	5.5	0.0	---	0.00	0.0	---	18.7	17.4	17.4	---	786.6	0.00	---	---	---	---	---	---	---	0.000	0.008	19.4	38	4.7	17.9	---	---	1	---	30
13/02/01	12:00 a	18.7	18.8	18.7	44	6.2	0.0	---	0.00	0.0	---	18.7	17.5	17.5	---	786.7	0.00	---	---	---	---	---	---	---	0.000	0.008	19.4	39	5.1	18.0	---	---	1	---	30
13/02/01	12:30 a	18.7	18.7	18.7	45	6.5	0.0	---	0.00	0.0	---	18.7	17.6	17.6	---	786.5	0.00	---	---	---	---	---	---	---	0.000	0.008	19.4	40	5.4	18.0	---	---	1	---	30
13/02/01	1:00 a	18.6	18.7	18.6	45	6.4	0.0	---	0.00	0.0	---	18.6	17.3	17.3	---	786.5	0.00	---	---	---	---	---	---	---	0.000	0.005	19.3	40	5.3	17.9	---	---	1	---	30
13/02/01	1:30 a	18.4	18.6	18.3	44	5.9	0.0	---	0.00	0.0	---	18.4	17.1	17.1	---	786.3	0.00	---	---	---	---	---	---	---	0.000	0.001	19.1	40	5.2	17.7	---	---	1	---	30
13/02/01	2:00 a	18.2	18.3	18.2	43	5.4	0.0	---	0.00	0.0	---	18.2	16.9	16.9	---	786.2	0.00	---	---	---	---	---	---	---	0.002	0.000	18.9	39	4.7	17.4	---	---	1	---	30
13/02/01	2:30 a	18.1	18.2	18.1	44	5.7	0.0	---	0.00	0.0	---	18.1	16.8	16.8	---	785.9	0.00	---	---	---	---	---	---	---	0.005	0.000	18.9	39	4.6	17.4	---	---	1	---	30
13/02/01	3:00 a	18.0	18.2	17.9	45	5.9	0.0	---	0.00	0.0	---	18.0	16.8	16.8	---	785.9	0.00	---	---	---	---	---	---	---	0.007	0.000	18.8	40	4.9	17.3	---	---	1	---	30
13/02/01	3:30 a	17.9	18.0	17.8	44	5.5	0.0	---	0.00	0.0	---	17.9	16.6	16.6	---	785.7	0.00	---	---	---	---	---	---	---	0.009	0.000	18.7	40	4.8	17.3	---	---	1	---	30
13/02/01	4:00 a	17.6	17.9	17.4	43	4.9	0.0	---	0.00	0.0	---	17.6	16.3	16.3	---	785.6	0.00	---	---	---	---	---	---	---	0.015	0.000	18.4	39	4.2	16.9	---	---	1	---	30
13/02/01	4:30 a	17.6	17.7	17.4	42	4.5	0.0	---	0.00	0.0	---	17.6	16.2	16.2	---	785.6	0.00	---	---	---	---	---	---	---	0.016	0.000	18.4	38	3.9	16.9	---	---	1	---	30
13/02/01	5:00 a	17.6	17.7	17.4	42	4.5	0.0	---	0.00	0.0	---	17.6	16.2	16.2	---	785.5	0.00	---	---	---	---	---	---	---	0.015	0.000	18.4	38	3.8	16.8	---	---	1	---	30
13/02/01	5:30 a	17.4	17.5	17.3	43	4.7	0.0	---	0.00	0.0	---	17.4	16.1	16.1	---	785.6	0.00	---	---	---	---	---	---	---	0.019	0.000	18.3	38	3.7	16.7	---	---	1	---	30
13/02/01	6:00 a	17.2	17.3	17.1	41	3.8	0.0	---	0.00	0.0	---	17.2	15.7	15.7	---	785.8	0.00	---	---	---	---	---	---	---	0.024	0.000	18.1	37	3.1	16.4	---	---	1	---	30
13/02/01	6:30 a	16.9	17.2	16.7	42	3.9	0.0	---	0.00	0.0	---	16.9	15.5	15.5	---	786.2	0.00	---	---	---	---	---	---	---	0.030	0.000	17.8	37	2.9	16.2	---	---	1	---	30
13/02/01	7:00 a	16.8	16.9	16.7	42	3.8	0.0	---	0.00	0.0	---	16.8	15.4	15.4	---	786.5	0.00	---	---	---	---	---	---	---	0.031	0.000	17.8	37	2.9	16.1	---	---	1	---	30
13/02/01	7:30 a	16.8	16.9	16.7	43	4.1	0.0	---	0.00	0.0	---	16.8	15.4	15.4	---	786.9	0.00	---	---	---	---	---	---	---	0.032	0.000	17.7	38	3.2	16.1	---	---	1	---	30
13/02/01	8:00 a	16.8	16.8	16.7	43	4.1	0.0	---	0.00	0.0	---	16.8	15.4	15.4	---	787.1	0.00	---	---	---	---	---	---	---	0.032	0.000	17.7	38	3.2	16.1	---	---	1	---	30
13/02/01	8:30 a	16.9	16.9	16.8	43	4.2	0.0	---	0.00	0.0	---	16.9	15.5	15.5	---	787.3	0.00	---	---	---	---	---	---	---	0.030	0.000	17.8	38	3.3	16.2	---	---	1	---	30
13/02/01	9:00 a	17.2	17.5	16.9	43	4.5	0.0	---	0.00	0.0	---	17.2	15.8	15.8	---	787.5	0.00	---	---	---	---	---	---	---	0.024	0.000	18.0	39	3.8	16.4	---	---	1	---	30
13/02/01	9:30 a	17.6	17.7	17.4	44	5.2	0.0	---	0.00	0.0	---	17.6	16.3	16.3	---	787.7	0.00	---	---	---	---	---	---	---	0.016	0.000	18.3	39	4.1	16.8	---	---	1	---	30
13/02/01	10:00 a	17.8	17.9	17.7	44	5.4	0.0	---	0.00	0.0	---	17.8	16.6	16.6	---	787.7	0.00	---	---	---	---	---	---	---	0.010	0.000	18.6	40	4.7	17.1	---	---	1	---	30
13/02/01	10:30 a	18.0	18.1	17.9	44	5.6	0.0	---	0.00	0.0	---	18.0	16.7	16.7	---	787.5	0.00	---	---	---	---	---	---	---	0.007	0.000	18.7	40	4.8	17.3	---	---	1	---	30
13/02/01	11:00 a	18.2	18.2	18.1	44	5.7	0.0	---	0.00	0.0	---	18.2	16.9	16.9	---	787.4	0.00	---	---	---	---	---	---	---	0.003	0.000	18.8	40	4.9	17.4	---	---	1	---	30
13/02/01	11:30 a	18.3	18.3	18.2	43	5.5	0.0	---	0.00	0.0	---	18.3	16.9	16.9	---	787.1	0.00	---	---	---	---	---	---	---	0.001	0.000	18.9	40	5.0	17.5	---	---	1	---	30
13/02/01	12:00 p	18.3	18.4	18.3	43	5.5	0.0	---	0.00	0.0	---	18.3	17.0	17.0	---	786.6	0.00	---	---	---	---	---	---	---	0.000	0.000	19.0	39	4.7	17.5	---	---	1	---	30
13/02/01	12:30 p	18.4	18.4	18.4	42	5.3	0.0	---	0.00	0.0	---	18.4	17.1	17.1	---	786.2	0.00	---	---	---	---	---	---	---	0.000	0.002	19.1	39	4.8	17.6	---	---	1	---	30
13/02/01	1:00 p	18.4	18.5	18.4	39	4.2	0.0	---	0.00	0.0	---	18.4	16.9	16.9	---	785.5	0.00	---	---	---	---	---	---	---	0.000	0.002	19.1	38	4.4	17.6	---	---	1	---	30
13/02/01	1:30 p	18.5	18.6	18.5	38	3.9	0.0	---	0.00	0.0	---	18.5	16.9	16.9	---	784.9	0.00	---	---	---	---	---	---	---	0.000	0.003	19.1	36	3.7	17.4	---	---	1	---	30
13/02/01	2:00 p	18.6	18.6	18.5	35	2.8	0.0	---	0.00	0.0	---	18.6	16.8	16.8	---	784.5	0.00	---	---	---	---	---	---	---	0.000	0.005	19.2	35	3.3	17.4	---	---	1	---	30
13/02/01	2:30 p	18.6	18.6	18.6	34	2.4	0.0	---	0.00	0.0	---	18.6	16.8	16.8	---	784.2	0.00	---	---	---	---	---	---	---	0.000	0.006	19.2	33	2.5	17.4	---	---	1	---	30
13/02/01	3:00 p	18.7	19.1	18.6	33	2.1	0.0	---	0.00	0.0	---	18.7	16.9	16.9	---	783.9	0.00	---	---	---	---	---	---	---	0.000	0.008	19.3	33	2.6	17.5	---	---	1	---	30
