		Temp	Hi	Low	Out		Wind		Wind	Hi	Hi	Wind	Heat		THSW			Rain	Solar	Solar	Hi Solar		UV 	Hi 	Heat	Cool	In 	In	In 	In 		Wind	Wind	ISS 	Arc.
01/01/06	5:00 p	22.1	22.8	22.1	21	-1.3	0.0	ENE	0.00	0.4	ENE	22.1	19.9	19.9	18.2	770.8	0.00	0.0	137	5.89	---	0.0	0.00	---	0.000	0.079	21.3	24	-0.1	19.0	0.13	684	1	100.0	30
01/01/06	5:30 p	21.9	22.1	21.7	22	-0.8	0.0	ENE	0.00	1.3	ENE	21.9	19.8	19.8	17.2	771.0	0.00	0.0	60	2.58	---	0.0	0.00	---	0.000	0.075	21.3	24	-0.1	19.0	0.00	684	1	100.0	30
01/01/06	6:00 p	21.1	21.9	21.1	26	0.8	0.0	---	0.00	0.0	---	21.1	18.8	18.8	15.9	771.3	0.00	0.0	31	1.33	---	0.0	0.00	---	0.000	0.057	21.2	25	0.4	19.0	0.05	684	1	100.0	30
01/01/06	6:30 p	19.1	21.1	19.1	34	2.8	0.9	ESE	1.61	4.5	ESE	19.1	17.3	17.3	14.1	771.6	0.00	0.0	5	0.22	---	0.0	0.00	---	0.000	0.015	21.2	25	0.4	19.0	0.00	684	1	100.0	30
01/01/06	7:00 p	18.2	19.1	18.2	36	2.9	0.0	SE	0.00	0.9	SE	18.2	16.5	16.5	13.3	772.0	0.00	0.0	0	0.00	---	0.0	0.00	---	0.002	0.000	21.1	25	0.3	18.8	0.03	684	1	100.0	30
01/01/06	7:30 p	17.4	18.2	17.4	39	3.3	0.0	N	0.00	1.3	N	17.4	15.9	15.9	12.7	772.4	0.00	0.0	0	0.00	---	0.0	0.00	---	0.019	0.000	21.1	26	0.8	18.9	0.00	684	1	100.0	30
01/01/06	8:00 p	17.0	17.4	17.0	41	3.6	0.0	N	0.00	0.9	N	17.0	15.6	15.6	12.3	772.8	0.00	0.0	0	0.00	---	0.0	0.00	---	0.028	0.000	21.1	26	0.8	18.9	0.03	684	1	100.0	30
01/01/06	8:30 p	15.8	17.0	15.8	45	3.9	0.0	NNW	0.00	1.3	NW	15.8	14.5	14.5	11.3	773.1	0.00	0.0	0	0.00	---	0.0	0.00	---	0.053	0.000	21.1	26	0.8	18.9	0.00	684	1	100.0	30
01/01/06	9:00 p	14.9	15.8	14.9	48	4.0	0.0	---	0.00	0.0	---	14.9	13.7	13.7	10.6	773.3	0.00	0.0	0	0.00	---	0.0	0.00	---	0.072	0.000	21.1	26	0.8	18.9	0.00	684	1	100.0	30
01/01/06	9:30 p	14.1	14.9	14.1	50	3.8	0.0	SW	0.00	1.3	SW	14.1	13.0	13.0	9.8	773.6	0.00	0.0	0	0.00	---	0.0	0.00	---	0.089	0.000	21.0	26	0.7	18.8	0.00	683	1	99.9	30
01/01/06	10:00 p	13.6	14.1	13.6	50	3.4	0.0	SW	0.00	0.9	SW	13.6	12.6	12.6	9.3	773.9	0.00	0.0	0	0.00	---	0.0	0.00	---	0.098	0.000	20.9	27	1.2	18.8	0.00	683	1	99.9	30
01/01/06	10:30 p	13.2	13.6	13.2	52	3.5	0.0	SW	0.00	0.9	SW	13.2	12.2	12.2	9.0	774.0	0.00	0.0	0	0.00	---	0.0	0.00	---	0.108	0.000	20.9	27	1.2	18.8	0.00	665	1	97.2	30
01/01/06	11:00 p	12.6	13.2	12.6	51	2.7	0.4	WSW	0.80	1.3	WSW	12.6	11.6	11.6	8.3	774.2	0.00	0.0	0	0.00	---	0.0	0.00	---	0.120	0.000	20.9	27	1.2	18.8	0.00	682	1	99.7	30
01/01/06	11:30 p	11.7	12.6	11.7	52	2.2	0.0	WSW	0.00	0.4	WSW	11.7	10.9	10.9	7.6	774.2	0.00	0.0	0	0.00	---	0.0	0.00	---	0.138	0.000	20.8	27	1.1	18.7	0.00	684	1	100.0	30
02/01/06	12:00 a	11.7	11.9	11.7	49	1.3	0.4	WSW	0.80	1.3	WSW	11.7	10.8	10.8	7.5	774.2	0.00	0.0	0	0.00	---	0.0	0.00	---	0.138	0.000	20.8	27	1.1	18.7	0.03	684	1	100.0	30
02/01/06	12:30 a	11.5	11.8	11.5	46	0.3	0.9	WSW	1.61	2.7	WSW	11.5	10.6	10.6	7.2	774.1	0.00	0.0	0	0.00	---	0.0	0.00	---	0.142	0.000	20.8	27	1.1	18.7	0.00	685	1	100.0	30
02/01/06	1:00 a	10.7	11.5	10.7	49	0.4	0.0	W	0.00	0.9	W	10.7	9.9	9.9	6.6	774.2	0.00	0.0	0	0.00	---	0.0	0.00	---	0.160	0.000	20.7	27	1.0	18.6	0.03	684	1	100.0	30
02/01/06	1:30 a	10.3	10.7	10.2	47	-0.6	0.4	WSW	0.80	2.2	WSW	10.3	9.6	9.6	6.2	774.2	0.00	0.0	0	0.00	---	0.0	0.00	---	0.168	0.000	20.7	27	1.0	18.6	0.00	684	1	100.0	30
02/01/06	2:00 a	10.2	10.3	10.1	46	-1.0	0.4	WSW	0.80	1.3	WSW	10.2	9.4	9.4	6.1	774.0	0.00	0.0	0	0.00	---	0.0	0.00	---	0.170	0.000	20.6	27	0.9	18.4	0.03	684	1	100.0	30
02/01/06	2:30 a	9.6	10.4	9.6	46	-1.5	0.4	WSW	0.80	2.2	WSW	9.6	8.9	8.9	5.5	774.0	0.00	0.0	0	0.00	---	0.0	0.00	---	0.182	0.000	20.6	27	0.9	18.4	0.00	683	1	99.9	30
02/01/06	3:00 a	9.3	9.6	9.2	48	-1.2	0.0	---	0.00	0.0	---	9.3	8.6	8.6	5.2	773.8	0.00	0.0	0	0.00	---	0.0	0.00	---	0.189	0.000	20.6	27	0.9	18.4	0.00	684	1	100.0	30
02/01/06	3:30 a	8.9	9.4	8.9	50	-0.9	0.0	SW	0.00	0.9	WSW	8.9	8.3	8.3	4.9	773.7	0.00	0.0	0	0.00	---	0.0	0.00	---	0.196	0.000	20.6	27	0.9	18.3	0.00	684	1	100.0	30
02/01/06	4:00 a	8.8	8.9	8.8	51	-0.8	0.0	---	0.00	0.0	---	8.8	8.1	8.1	4.7	773.7	0.00	0.0	0	0.00	---	0.0	0.00	---	0.199	0.000	20.6	27	0.9	18.3	0.00	684	1	100.0	30
02/01/06	4:30 a	8.3	8.8	8.3	55	-0.2	0.0	---	0.00	0.0	---	8.3	7.7	7.7	4.3	773.9	0.00	0.0	0	0.00	---	0.0	0.00	---	0.209	0.000	20.4	27	0.8	18.2	0.00	684	1	100.0	30
02/01/06	5:00 a	8.1	8.3	8.1	55	-0.4	0.0	WSW	0.00	0.9	SW	8.1	7.6	7.6	4.2	774.1	0.00	0.0	0	0.00	---	0.0	0.00	---	0.213	0.000	20.4	27	0.8	18.2	0.00	684	1	100.0	30
02/01/06	5:30 a	7.8	8.1	7.8	54	-1.0	0.4	WSW	0.80	2.2	WSW	7.8	7.2	7.2	3.8	774.2	0.00	0.0	0	0.00	---	0.0	0.00	---	0.220	0.000	20.3	27	0.7	18.1	0.00	684	1	100.0	30
02/01/06	6:00 a	7.6	7.8	7.5	53	-1.4	0.0	WSW	0.00	1.3	WSW	7.6	7.1	7.1	3.7	774.5	0.00	0.0	0	0.00	---	0.0	0.00	---	0.223	0.000	20.3	27	0.7	18.1	0.00	684	1	100.0	30
02/01/06	6:30 a	7.6	7.8	7.6	54	-1.2	0.0	---	0.00	0.0	---	7.6	7.0	7.0	5.1	774.7	0.00	0.0	0	0.00	---	0.0	0.00	---	0.225	0.000	20.2	27	0.6	17.9	0.00	684	1	100.0	30
02/01/06	7:00 a	7.2	7.6	7.0	52	-2.0	0.0	---	0.00	0.0	---	7.2	6.6	6.6	4.6	775.3	0.00	0.0	0	0.00	---	0.0	0.00	---	0.233	0.000	20.2	27	0.6	17.9	0.00	684	1	100.0	30
02/01/06	7:30 a	7.6	7.6	7.2	52	-1.6	0.0	W	0.00	0.9	WSW	7.6	7.0	7.0	5.3	775.7	0.00	0.0	11	0.47	---	0.0	0.00	---	0.223	0.000	20.3	27	0.7	18.1	0.00	684	1	100.0	30
02/01/06	8:00 a	8.4	8.4	7.6	48	-2.0	0.4	SW	0.80	2.2	SW	8.4	7.7	7.7	7.0	776.0	0.00	0.0	67	2.88	---	0.0	0.00	---	0.207	0.000	22.2	25	1.2	20.3	0.03	684	1	100.0	30
02/01/06	8:30 a	11.7	11.7	8.4	45	0.1	0.0	WSW	0.00	0.4	WSW	11.7	10.7	10.7	11.8	776.3	0.00	0.0	187	8.04	---	0.0	0.00	---	0.139	0.000	22.6	24	1.0	20.8	0.00	683	1	99.9	30
02/01/06	9:00 a	13.8	13.8	11.7	41	0.7	0.0	NE	0.00	0.4	NE	13.8	12.4	12.4	14.2	776.6	0.00	0.0	244	10.49	---	0.0	0.00	---	0.095	0.000	23.9	22	0.9	22.7	0.13	683	1	99.9	30
02/01/06	9:30 a	15.2	15.2	13.9	38	1.0	0.0	ENE	0.00	0.4	NE	15.2	13.6	13.6	16.3	776.8	0.00	0.0	337	14.49	---	0.0	0.00	---	0.065	0.000	22.8	24	1.2	21.2	0.00	683	1	99.9	30
02/01/06	10:00 a	16.4	16.4	15.2	33	0.1	0.0	NE	0.00	0.4	E	16.4	14.6	14.6	17.8	776.8	0.00	0.0	402	17.29	---	0.0	0.00	---	0.039	0.000	23.1	23	0.8	21.5	0.23	684	1	100.0	30
02/01/06	10:30 a	17.1	17.1	16.4	32	0.2	0.0	ENE	0.00	2.2	ENE	17.1	15.1	15.1	18.9	776.8	0.00	0.0	474	20.38	---	0.0	0.00	---	0.027	0.000	22.3	24	0.8	20.4	0.00	684	1	100.0	30
02/01/06	11:00 a	18.4	18.4	17.1	28	-0.5	0.0	NE	0.00	2.2	NE	18.4	16.1	16.1	20.4	776.3	0.00	0.0	543	23.35	---	0.7	0.11	---	0.000	0.001	21.8	25	0.9	19.8	0.30	684	1	100.0	30
02/01/06	11:30 a	18.9	19.1	18.3	26	-1.0	0.4	N	0.80	3.1	NW	18.9	16.4	16.4	20.9	776.1	0.00	0.0	595	25.59	---	1.4	0.22	---	0.000	0.013	21.6	25	0.7	19.6	0.00	684	1	100.0	30
02/01/06	12:00 p	19.4	19.7	18.9	23	-2.3	0.9	N	1.61	4.5	NNE	19.4	16.7	16.7	21.0	775.7	0.00	0.0	632	27.18	---	2.0	0.32	---	0.000	0.022	21.6	25	0.7	19.6	0.41	684	1	100.0	30
02/01/06	12:30 p	20.1	20.1	19.3	24	-1.2	0.4	N	0.80	3.6	N	20.1	17.7	17.7	22.1	775.2	0.00	0.0	654	28.13	---	2.3	0.37	---	0.000	0.036	21.5	25	0.6	19.4	0.00	684	1	100.0	30
02/01/06	1:00 p	21.1	21.2	19.9	23	-0.9	0.4	ENE	0.80	4.5	NE	21.1	18.7	18.7	23.8	774.6	0.00	0.0	644	27.70	---	1.8	0.29	---	0.000	0.057	21.5	25	0.6	19.4	0.43	684	1	100.0	30
02/01/06	1:30 p	21.4	21.6	21.0	23	-0.6	0.4	N	0.80	4.5	NE	21.4	19.2	19.2	25.2	774.1	0.00	0.0	618	26.58	---	1.3	0.21	---	0.000	0.065	21.5	25	0.6	19.4	0.00	683	1	99.9	30
02/01/06	2:00 p	21.7	22.1	21.3	22	-1.0	0.9	NE	1.61	4.0	NE	21.7	19.4	19.4	26.2	773.7	0.00	0.0	580	24.94	---	0.9	0.14	---	0.000	0.069	21.5	25	0.6	19.4	0.41	684	1	100.0	30
02/01/06	2:30 p	22.0	22.1	21.6	22	-0.7	0.4	NE	0.80	3.6	NE	22.0	19.9	19.9	27.8	773.3	0.00	0.0	544	23.40	---	0.5	0.08	---	0.000	0.076	21.5	25	0.6	19.4	0.00	684	1	100.0	30
02/01/06	3:00 p	22.0	22.4	21.9	22	-0.7	0.9	N	1.61	4.5	ENE	22.0	19.9	19.9	28.1	773.1	0.00	0.0	481	20.69	---	0.0	0.00	---	0.000	0.076	21.5	25	0.6	19.4	0.36	684	1	100.0	30
02/01/06	3:30 p	22.2	22.4	21.9	21	-1.2	0.4	NE	0.80	4.9	ENE	22.2	20.1	20.1	21.6	773.0	0.00	0.0	404	17.37	---	0.0	0.00	---	0.000	0.081	21.6	24	0.2	19.5	0.00	667	1	97.5	30
02/01/06	4:00 p	23.2	23.7	22.2	21	-0.4	0.0	NE	0.00	2.2	ESE	23.2	21.5	21.5	22.2	772.8	0.00	0.0	336	14.45	---	0.0	0.00	---	0.000	0.101	21.6	24	0.2	19.5	0.25	684	1	100.0	30
02/01/06	4:30 p	22.8	23.3	22.5	21	-0.7	0.4	NNW	0.80	3.6	NNW	22.8	21.0	21.0	20.6	772.7	0.00	0.0	243	10.45	---	0.0	0.00	---	0.000	0.093	21.6	25	0.7	19.6	0.00	684	1	100.0	30
02/01/06	5:00 p	22.2	22.9	22.2	21	-1.2	0.9	NNW	1.61	4.5	WNW	22.2	20.1	20.1	18.8	772.7	0.00	0.0	173	7.44	---	0.0	0.00	---	0.000	0.081	21.5	25	0.6	19.4	0.18	684	1	100.0	30
02/01/06	5:30 p	21.7	22.2	21.7	23	-0.4	0.9	NNW	1.61	3.6	NW	21.7	19.5	19.5	17.3	772.9	0.00	0.0	90	3.87	---	0.0	0.00	---	0.000	0.069	21.5	25	0.6	19.4	0.00	683	1	99.9	30
02/01/06	6:00 p	21.0	21.7	21.0	23	-0.9	0.9	NNW	1.61	4.5	NW	21.0	18.6	18.6	15.5	773.2	0.00	0.0	25	1.08	---	0.0	0.00	---	0.000	0.056	21.5	25	0.6	19.4	0.08	684	1	100.0	30
02/01/06	6:30 p	20.3	20.9	20.3	20	-3.4	2.7	N	4.83	7.6	N	20.3	17.7	17.7	14.2	773.7	0.00	0.0	3	0.13	---	0.0	0.00	---	0.000	0.042	21.4	25	0.5	19.2	0.00	684	1	100.0	30
02/01/06	7:00 p	19.4	20.3	19.4	21	-3.5	3.6	N	6.44	9.4	N	19.1	16.6	16.3	13.0	774.2	0.00	0.0	0	0.00	---	0.0	0.00	---	0.000	0.022	21.4	25	0.5	19.2	0.13	684	1	100.0	30
02/01/06	7:30 p	18.6	19.4	18.6	20	-4.8	3.1	N	5.63	7.2	N	18.6	15.8	15.8	12.4	774.6	0.00	0.0	0	0.00	---	0.0	0.00	---	0.000	0.006	21.4	24	-0.0	19.2	0.00	684	1	100.0	30
02/01/06	8:00 p	17.9	18.6	17.9	21	-4.7	1.8	N	3.22	5.4	N	17.9	15.2	15.2	11.7	775.2	0.00	0.0	0	0.00	---	0.0	0.00	---	0.008	0.000	21.3	24	-0.1	19.0	0.10	684	1	100.0	30
02/01/06	8:30 p	16.9	17.9	16.9	24	-3.8	1.3	NW	2.41	3.6	NNW	16.9	14.4	14.4	10.9	775.6	0.00	0.0	0	0.00	---	0.0	0.00	---	0.030	0.000	21.3	24	-0.1	19.0	0.00	646	1	94.4	30
02/01/06	9:00 p	16.1	16.9	16.1	23	-5.1	0.9	NW	1.61	4.0	NW	16.1	13.6	13.6	10.1	775.9	0.00	0.0	0	0.00	---	0.0	0.00	---	0.046	0.000	21.3	24	-0.1	19.0	0.05	684	1	100.0	30
02/01/06	9:30 p	15.5	16.1	15.5	25	-4.5	1.3	W	2.41	3.6	W	15.5	13.2	13.2	9.7	776.3	0.00	0.0	0	0.00	---	0.0	0.00	---	0.059	0.000	21.3	23	-0.7	18.9	0.00	684	1	100.0	30
02/01/06	10:00 p	14.6	15.5	14.6	27	-4.3	1.3	W	2.41	3.1	WNW	14.6	12.5	12.5	9.0	776.3	0.00	0.0	0	0.00	---	0.0	0.00	---	0.079	0.000	21.3	23	-0.7	18.9	0.05	684	1	100.0	30
02/01/06	10:30 p	14.2	14.6	14.1	26	-5.1	0.9	W	1.61	2.7	WNW	14.2	12.1	12.1	8.6	776.4	0.00	0.0	0	0.00	---	0.0	0.00	---	0.087	0.000	21.2	23	-0.8	18.9	0.00	684	1	100.0	30
02/01/06	11:00 p	14.4	14.4	14.2	23	-6.5	0.9	NW	1.61	4.5	NW	14.4	12.2	12.2	8.6	776.4	0.00	0.0	0	0.00	---	0.0	0.00	---	0.082	0.000	21.2	23	-0.8	18.9	0.03	684	1	100.0	30
02/01/06	11:30 p	14.2	14.5	14.2	25	-5.6	1.3	NW	2.41	4.9	WSW	14.2	12.0	12.0	8.4	776.5	0.00	0.0	0	0.00	---	0.0	0.00	---	0.087	0.000	21.1	23	-0.9	18.7	0.00	683	1	99.9	30
03/01/06	12:00 a	14.1	14.2	14.1	23	-6.8	1.8	NW	3.22	4.9	NW	14.1	11.9	11.9	8.3	776.4	0.00	0.0	0	0.00	---	0.0	0.00	---	0.089	0.000	21.1	23	-0.9	18.7	0.05	683	1	99.9	30
03/01/06	12:30 a	13.7	14.1	13.7	25	-6.0	0.9	NW	1.61	4.9	WNW	13.7	11.7	11.7	8.1	776.2	0.00	0.0	0	0.00	---	0.0	0.00	---	0.096	0.000	21.1	23	-0.9	18.7	0.00	684	1	100.0	30
03/01/06	1:00 a	13.2	13.7	13.2	26	-5.9	0.4	WNW	0.80	3.1	WNW	13.2	11.3	11.3	7.7	776.2	0.00	0.0	0	0.00	---	0.0	0.00	---	0.108	0.000	21.1	22	-1.5	18.7	0.03	684	1	100.0	30
03/01/06	1:30 a	11.7	13.2	11.7	30	-5.3	0.0	W	0.00	2.2	W	11.7	10.3	10.3	6.7	776.0	0.00	0.0	0	0.00	---	0.0	0.00	---	0.138	0.000	21.0	22	-1.6	18.6	0.00	684	1	100.0	30
03/01/06	2:00 a	10.7	11.7	10.7	32	-5.4	0.0	WSW	0.00	0.4	WSW	10.7	9.5	9.5	5.9	776.2	0.00	0.0	0	0.00	---	0.0	0.00	---	0.160	0.000	21.0	23	-0.9	18.6	0.03	684	1	100.0	30
03/01/06	2:30 a	10.4	10.7	10.3	31	-6.0	0.4	WSW	0.80	1.8	WSW	10.4	9.3	9.3	5.8	776.2	0.00	0.0	0	0.00	---	0.0	0.00	---	0.164	0.000	20.9	22	-1.6	18.5	0.00	684	1	100.0	30
03/01/06	3:00 a	10.3	10.4	10.3	34	-4.9	0.4	WSW	0.80	2.2	WSW	10.3	9.3	9.3	5.8	776.0	0.00	0.0	0	0.00	---	0.0	0.00	---	0.167	0.000	20.9	22	-1.6	18.5	0.03	684	1	100.0	30
03/01/06	3:30 a	10.0	10.3	9.8	33	-5.6	0.9	WSW	1.61	3.1	WSW	10.0	9.0	9.0	5.4	776.1	0.00	0.0	0	0.00	---	0.0	0.00	---	0.174	0.000	20.8	22	-1.7	18.4	0.00	683	1	99.9	30
